id,symbol,period,interval,start_at,open_time,volume,open,high,low,close,turnover,time
17676032,BTCUSDT,5,5,1636732200,1636732200,147.989,63477.5,63513.5,63344.0,63385.0,9386028.943,2021-11-12 20:50:00
17676470,BTCUSDT,5,5,1636732500,1636732500,137.387,63385.0,63385.5,63199.0,63242.0,8693057.8815,2021-11-12 20:55:00
17677040,BTCUSDT,5,5,1636732800,1636732800,225.78,63242.0,63272.0,63001.0,63059.5,14260269.0645,2021-11-12 21:00:00
17677631,BTCUSDT,5,5,1636733100,1636733100,456.34,63059.5,63350.0,62831.0,63255.5,28781847.0325,2021-11-12 21:05:00
17678084,BTCUSDT,5,5,1636733400,1636733400,103.201,63255.5,63348.5,63194.5,63288.0,6528244.8515,2021-11-12 21:10:00
17678491,BTCUSDT,5,5,1636733700,1636733700,154.719,63288.0,63431.5,63287.5,63331.5,9805397.5825,2021-11-12 21:15:00
17678969,BTCUSDT,5,5,1636734000,1636734000,119.049,63331.5,63331.5,63012.0,63122.5,7523874.6965,2021-11-12 21:20:00
17679421,BTCUSDT,5,5,1636734300,1636734300,1047.658,63122.5,63122.5,62518.5,62795.0,65755929.6115,2021-11-12 21:25:00
17679923,BTCUSDT,5,5,1636734600,1636734600,468.495,62795.0,62890.0,62500.0,62576.0,29350606.1295,2021-11-12 21:30:00
17680409,BTCUSDT,5,5,1636734900,1636734900,359.895,62576.0,62900.5,62560.0,62560.0,22572495.28,2021-11-12 21:35:00
17680857,BTCUSDT,5,5,1636735200,1636735200,545.851,62560.0,62667.0,62350.0,62442.5,34098488.155,2021-11-12 21:40:00
17681353,BTCUSDT,5,5,1636735500,1636735500,527.012,62442.5,62776.5,62350.0,62750.5,32943756.8775,2021-11-12 21:45:00
17681779,BTCUSDT,5,5,1636735800,1636735800,332.54,62750.5,62900.0,62665.5,62900.0,20882051.647,2021-11-12 21:50:00
17682243,BTCUSDT,5,5,1636736100,1636736100,268.518,62900.0,63190.0,62800.0,63147.0,16925013.485,2021-11-12 21:55:00
17682800,BTCUSDT,5,5,1636736400,1636736400,336.085,63147.0,63350.5,63020.0,63248.0,21228537.3345,2021-11-12 22:00:00
17683242,BTCUSDT,5,5,1636736700,1636736700,235.471,63248.0,63316.0,63144.5,63287.0,14889938.0545,2021-11-12 22:05:00
17683727,BTCUSDT,5,5,1636737000,1636737000,83.803,63287.0,63319.0,63230.0,63255.0,5302545.59,2021-11-12 22:10:00
17684203,BTCUSDT,5,5,1636737300,1636737300,191.906,63255.0,63412.5,63008.0,63066.5,12126704.9445,2021-11-12 22:15:00
17684642,BTCUSDT,5,5,1636737600,1636737600,59.474,63066.5,63199.0,63066.5,63183.5,3754757.971,2021-11-12 22:20:00
17685074,BTCUSDT,5,5,1636737900,1636737900,129.557,63183.5,63453.5,63150.0,63419.0,8203450.6165,2021-11-12 22:25:00
17685518,BTCUSDT,5,5,1636738200,1636738200,139.943,63419.0,63473.0,63293.5,63293.5,8868850.7205,2021-11-12 22:30:00
17686044,BTCUSDT,5,5,1636738500,1636738500,60.694,63293.5,63386.0,63293.5,63337.0,3844261.718,2021-11-12 22:35:00
17686494,BTCUSDT,5,5,1636738800,1636738800,53.412,63337.0,63450.0,63336.5,63449.5,3384939.1055,2021-11-12 22:40:00
17686996,BTCUSDT,5,5,1636739100,1636739100,56.181,63449.5,63498.0,63351.0,63485.0,3562106.184,2021-11-12 22:45:00
17687410,BTCUSDT,5,5,1636739400,1636739400,101.396,63485.0,63485.0,63354.0,63429.0,6430104.6795,2021-11-12 22:50:00
17687882,BTCUSDT,5,5,1636739700,1636739700,196.859,63429.0,63644.0,63428.5,63642.0,12503864.583,2021-11-12 22:55:00
17688566,BTCUSDT,5,5,1636740000,1636740000,211.433,63642.0,63800.0,63571.0,63800.0,13466213.9145,2021-11-12 23:00:00
17689059,BTCUSDT,5,5,1636740300,1636740300,406.89,63800.0,64054.5,63743.5,63918.5,26013423.457,2021-11-12 23:05:00
17689530,BTCUSDT,5,5,1636740600,1636740600,140.487,63918.5,63919.0,63751.0,63800.0,8969407.659,2021-11-12 23:10:00
17689965,BTCUSDT,5,5,1636740900,1636740900,172.513,63800.0,64011.5,63775.5,63971.0,11029060.5385,2021-11-12 23:15:00
17690434,BTCUSDT,5,5,1636741200,1636741200,147.344,63971.0,64100.0,63941.0,64077.0,9433036.214,2021-11-12 23:20:00
17690908,BTCUSDT,5,5,1636741500,1636741500,113.55,64077.0,64100.0,63966.0,63971.0,7269822.0855,2021-11-12 23:25:00
17691334,BTCUSDT,5,5,1636741800,1636741800,142.113,63971.0,64115.0,63971.0,64036.5,9103632.3455,2021-11-12 23:30:00
17691867,BTCUSDT,5,5,1636742100,1636742100,117.486,64036.5,64064.0,63904.0,63959.0,7515503.3965,2021-11-12 23:35:00
17692305,BTCUSDT,5,5,1636742400,1636742400,142.852,63959.0,63964.0,63863.5,63872.0,9128470.1985,2021-11-12 23:40:00
17692748,BTCUSDT,5,5,1636742700,1636742700,67.959,63872.0,63919.5,63872.0,63919.0,4343040.505,2021-11-12 23:45:00
17693222,BTCUSDT,5,5,1636743000,1636743000,68.492,63919.0,63919.5,63845.5,63888.0,4373994.009,2021-11-12 23:50:00
17693677,BTCUSDT,5,5,1636743300,1636743300,36.126,63888.0,63928.5,63869.0,63928.0,2308458.6985,2021-11-12 23:55:00
17694234,BTCUSDT,5,5,1636743600,1636743600,76.511,63928.0,63931.5,63826.5,63826.5,4888064.2395,2021-11-13 00:00:00
17694726,BTCUSDT,5,5,1636743900,1636743900,73.396,63826.5,63830.0,63823.5,63824.0,4684635.65,2021-11-13 00:05:00
17695153,BTCUSDT,5,5,1636744200,1636744200,34.969,63824.0,63827.0,63805.5,63805.5,2231662.2575,2021-11-13 00:10:00
17695589,BTCUSDT,5,5,1636744500,1636744500,17.024,63805.5,63807.5,63805.5,63807.0,1086240.7525,2021-11-13 00:15:00
17696080,BTCUSDT,5,5,1636744800,1636744800,163.675,63807.0,63807.0,63612.5,63726.0,10425999.313,2021-11-13 00:20:00
17696532,BTCUSDT,5,5,1636745100,1636745100,148.95,63726.0,63817.5,63564.0,63691.0,9489089.4875,2021-11-13 00:25:00
17697020,BTCUSDT,5,5,1636745400,1636745400,81.274,63691.0,63902.0,63651.0,63901.5,5186044.923,2021-11-13 00:30:00
17697502,BTCUSDT,5,5,1636745700,1636745700,79.61,63901.5,63902.0,63832.5,63849.5,5085456.366,2021-11-13 00:35:00
17697946,BTCUSDT,5,5,1636746000,1636746000,39.197,63849.5,63885.0,63806.5,63865.0,2502594.15,2021-11-13 00:40:00
17698413,BTCUSDT,5,5,1636746300,1636746300,8.797,63865.0,63865.0,63864.5,63864.5,561819.0915,2021-11-13 00:45:00
17698868,BTCUSDT,5,5,1636746600,1636746600,51.862,63864.5,63905.0,63852.0,63905.0,3312878.722,2021-11-13 00:50:00
17699343,BTCUSDT,5,5,1636746900,1636746900,50.708,63905.0,63944.0,63887.5,63901.0,3241355.8195,2021-11-13 00:55:00
17699815,BTCUSDT,5,5,1636747200,1636747200,31.018,63901.0,63970.5,63900.5,63934.5,1983160.112,2021-11-13 01:00:00
17700466,BTCUSDT,5,5,1636747500,1636747500,328.312,63934.5,64125.0,63906.5,64016.0,21022418.257,2021-11-13 01:05:00
17700919,BTCUSDT,5,5,1636747800,1636747800,474.0,64016.0,64595.5,64015.5,64284.0,30476621.537,2021-11-13 01:10:00
17701373,BTCUSDT,5,5,1636748100,1636748100,191.809,64284.0,64314.5,64163.0,64177.5,12317974.9555,2021-11-13 01:15:00
17701828,BTCUSDT,5,5,1636748400,1636748400,58.457,64177.5,64177.5,64062.0,64084.5,3747326.854,2021-11-13 01:20:00
17702287,BTCUSDT,5,5,1636748700,1636748700,37.037,64084.5,64146.5,64084.5,64146.5,2374400.6035,2021-11-13 01:25:00
17702744,BTCUSDT,5,5,1636749000,1636749000,25.617,64146.5,64209.5,64146.5,64160.5,1644219.334,2021-11-13 01:30:00
17703258,BTCUSDT,5,5,1636749300,1636749300,44.116,64160.5,64174.5,64111.0,64111.0,2829257.3005,2021-11-13 01:35:00
17703709,BTCUSDT,5,5,1636749600,1636749600,46.98,64111.0,64111.0,64070.0,64072.5,3010330.1735,2021-11-13 01:40:00
17704147,BTCUSDT,5,5,1636749900,1636749900,143.767,64072.5,64173.5,63849.0,63983.0,9205178.5625,2021-11-13 01:45:00
17704640,BTCUSDT,5,5,1636750200,1636750200,70.259,63983.0,64214.0,63982.5,64200.0,4506433.635,2021-11-13 01:50:00
17705089,BTCUSDT,5,5,1636750500,1636750500,64.989,64200.0,64200.5,64119.5,64151.0,4170382.916,2021-11-13 01:55:00
17705554,BTCUSDT,5,5,1636750800,1636750800,23.493,64151.0,64208.5,64114.0,64149.5,1507300.5075,2021-11-13 02:00:00
17706183,BTCUSDT,5,5,1636751100,1636751100,13.324,64149.5,64219.5,64149.5,64219.5,855003.4745,2021-11-13 02:05:00
17706607,BTCUSDT,5,5,1636751400,1636751400,189.499,64219.5,64530.0,64206.5,64444.5,12192552.6405,2021-11-13 02:10:00
17707107,BTCUSDT,5,5,1636751700,1636751700,124.832,64444.5,64531.5,64393.5,64394.0,8046659.94,2021-11-13 02:15:00
17707528,BTCUSDT,5,5,1636752000,1636752000,93.104,64394.0,64394.5,64303.0,64303.0,5991662.9305,2021-11-13 02:20:00
17708009,BTCUSDT,5,5,1636752300,1636752300,104.741,64303.0,64303.5,64203.0,64203.5,6729969.639,2021-11-13 02:25:00
17708518,BTCUSDT,5,5,1636752600,1636752600,86.243,64203.5,64203.5,64180.5,64182.0,5535428.95,2021-11-13 02:30:00
17708954,BTCUSDT,5,5,1636752900,1636752900,44.572,64182.0,64230.5,64182.0,64229.5,2862017.1135,2021-11-13 02:35:00
17709412,BTCUSDT,5,5,1636753200,1636753200,37.251,64229.5,64278.5,64219.0,64235.5,2393256.9235,2021-11-13 02:40:00
17709857,BTCUSDT,5,5,1636753500,1636753500,41.762,64235.5,64236.0,64113.0,64113.5,2680780.1345,2021-11-13 02:45:00
17710317,BTCUSDT,5,5,1636753800,1636753800,121.039,64113.5,64123.5,64042.0,64101.0,7756002.277,2021-11-13 02:50:00
17710801,BTCUSDT,5,5,1636754100,1636754100,28.684,64101.0,64165.0,64073.0,64134.5,1838860.542,2021-11-13 02:55:00
17711286,BTCUSDT,5,5,1636754400,1636754400,18.722,64134.5,64177.5,64134.0,64177.5,1201149.3305,2021-11-13 03:00:00
17711865,BTCUSDT,5,5,1636754700,1636754700,28.68,64177.5,64190.0,64077.0,64190.0,1839831.7265,2021-11-13 03:05:00
17712321,BTCUSDT,5,5,1636755000,1636755000,15.947,64190.0,64190.0,64102.5,64107.0,1022844.687,2021-11-13 03:10:00
17712778,BTCUSDT,5,5,1636755300,1636755300,51.51,64107.0,64107.5,64005.0,64053.0,3298213.2605,2021-11-13 03:15:00
17713228,BTCUSDT,5,5,1636755600,1636755600,10.526,64053.0,64140.5,64053.0,64140.5,674694.533,2021-11-13 03:20:00
17713703,BTCUSDT,5,5,1636755900,1636755900,109.085,64140.5,64140.5,64061.0,64070.0,6992412.025,2021-11-13 03:25:00
17714162,BTCUSDT,5,5,1636756200,1636756200,10.114,64070.0,64101.0,64070.0,64100.5,648171.0175,2021-11-13 03:30:00
17714657,BTCUSDT,5,5,1636756500,1636756500,10.763,64100.5,64101.0,64100.5,64100.5,689914.762,2021-11-13 03:35:00
17715113,BTCUSDT,5,5,1636756800,1636756800,25.24,64100.5,64101.0,64020.5,64052.0,1616765.749,2021-11-13 03:40:00
17715607,BTCUSDT,5,5,1636757100,1636757100,168.2,64052.0,64052.0,63800.0,63906.5,10757261.3095,2021-11-13 03:45:00
17716013,BTCUSDT,5,5,1636757400,1636757400,86.476,63906.5,63907.0,63754.0,63824.0,5520615.6735,2021-11-13 03:50:00
17716482,BTCUSDT,5,5,1636757700,1636757700,98.557,63824.0,64010.5,63824.0,63946.5,6299427.6845,2021-11-13 03:55:00
17716975,BTCUSDT,5,5,1636758000,1636758000,102.974,63946.5,64019.0,63946.5,63976.0,6588806.0425,2021-11-13 04:00:00
17717529,BTCUSDT,5,5,1636758300,1636758300,16.104,63976.0,64027.5,63976.0,64001.0,1030741.982,2021-11-13 04:05:00
17717958,BTCUSDT,5,5,1636758600,1636758600,8.426,64001.0,64001.0,64000.5,64001.0,539271.0495,2021-11-13 04:10:00
17718388,BTCUSDT,5,5,1636758900,1636758900,64.218,64001.0,64073.0,63918.0,63918.5,4110940.083,2021-11-13 04:15:00
17718873,BTCUSDT,5,5,1636759200,1636759200,18.436,63918.5,63918.5,63917.5,63917.5,1178392.559,2021-11-13 04:20:00
17719323,BTCUSDT,5,5,1636759500,1636759500,22.526,63917.5,63973.0,63917.5,63973.0,1440157.8535,2021-11-13 04:25:00
17719796,BTCUSDT,5,5,1636759800,1636759800,51.881,63973.0,64085.5,63972.5,64070.0,3323276.1815,2021-11-13 04:30:00
17720299,BTCUSDT,5,5,1636760100,1636760100,27.156,64070.0,64070.5,63980.0,63983.5,1738261.9905,2021-11-13 04:35:00
17720744,BTCUSDT,5,5,1636760400,1636760400,37.933,63983.5,64010.0,63855.5,63855.5,2424512.99,2021-11-13 04:40:00
17721221,BTCUSDT,5,5,1636760700,1636760700,31.33,63855.5,64013.0,63855.5,64012.5,2003652.594,2021-11-13 04:45:00
17721670,BTCUSDT,5,5,1636761000,1636761000,335.328,64012.5,64362.5,64012.5,64280.0,21531947.4035,2021-11-13 04:50:00
17722143,BTCUSDT,5,5,1636761300,1636761300,185.514,64280.0,64377.0,64070.0,64141.0,11919231.9135,2021-11-13 04:55:00
17722895,BTCUSDT,5,5,1636761600,1636761600,192.408,64141.0,64398.0,64141.0,64390.0,12377031.606,2021-11-13 05:00:00
17723510,BTCUSDT,5,5,1636761900,1636761900,128.178,64390.0,64444.5,64288.0,64288.5,8253527.8405,2021-11-13 05:05:00
17723942,BTCUSDT,5,5,1636762200,1636762200,41.729,64288.5,64355.5,64288.0,64348.5,2683649.1785,2021-11-13 05:10:00
17724382,BTCUSDT,5,5,1636762500,1636762500,48.803,64348.5,64397.0,64343.0,64343.0,3142094.693,2021-11-13 05:15:00
17724856,BTCUSDT,5,5,1636762800,1636762800,22.983,64343.0,64343.5,64284.0,64284.5,1478279.2145,2021-11-13 05:20:00
17725338,BTCUSDT,5,5,1636763100,1636763100,17.703,64284.5,64284.5,64284.0,64284.0,1138023.1945,2021-11-13 05:25:00
17725769,BTCUSDT,5,5,1636763400,1636763400,34.801,64284.0,64385.5,64284.0,64361.0,2239178.684,2021-11-13 05:30:00
17726283,BTCUSDT,5,5,1636763700,1636763700,19.596,64361.0,64377.5,64361.0,64377.5,1261294.355,2021-11-13 05:35:00
17726739,BTCUSDT,5,5,1636764000,1636764000,24.373,64377.5,64386.0,64369.0,64369.5,1569182.1215,2021-11-13 05:40:00
17727234,BTCUSDT,5,5,1636764300,1636764300,9.814,64369.5,64369.5,64369.0,64369.0,631719.061,2021-11-13 05:45:00
17727644,BTCUSDT,5,5,1636764600,1636764600,13.063,64369.0,64369.5,64346.0,64346.0,840753.171,2021-11-13 05:50:00
17728115,BTCUSDT,5,5,1636764900,1636764900,55.097,64346.0,64346.0,64272.0,64334.5,3542401.2165,2021-11-13 05:55:00
17728584,BTCUSDT,5,5,1636765200,1636765200,46.55,64334.5,64391.0,64334.5,64346.0,2996636.946,2021-11-13 06:00:00
17729126,BTCUSDT,5,5,1636765500,1636765500,44.611,64346.0,64346.5,64215.0,64294.5,2866950.7955,2021-11-13 06:05:00
17729592,BTCUSDT,5,5,1636765800,1636765800,60.689,64294.5,64343.0,64256.0,64256.0,3903440.9115,2021-11-13 06:10:00
17730028,BTCUSDT,5,5,1636766100,1636766100,118.707,64256.0,64256.5,64190.0,64190.5,7624409.592,2021-11-13 06:15:00
17730501,BTCUSDT,5,5,1636766400,1636766400,54.06,64190.5,64217.5,64156.0,64156.0,3470707.6205,2021-11-13 06:20:00
17730949,BTCUSDT,5,5,1636766700,1636766700,65.063,64156.0,64156.5,64100.0,64130.5,4172500.7295,2021-11-13 06:25:00
17731451,BTCUSDT,5,5,1636767000,1636767000,34.77,64130.5,64170.0,64130.0,64164.0,2230566.6005,2021-11-13 06:30:00
17731935,BTCUSDT,5,5,1636767300,1636767300,40.035,64164.0,64164.5,64044.5,64045.0,2566577.3435,2021-11-13 06:35:00
17732404,BTCUSDT,5,5,1636767600,1636767600,48.023,64045.0,64148.0,64044.5,64112.0,3078044.8075,2021-11-13 06:40:00
17732853,BTCUSDT,5,5,1636767900,1636767900,91.178,64112.0,64112.0,63977.5,64030.0,5838366.2185,2021-11-13 06:45:00
17733325,BTCUSDT,5,5,1636768200,1636768200,71.632,64030.0,64030.0,63922.0,63983.0,4582920.9605,2021-11-13 06:50:00
17733742,BTCUSDT,5,5,1636768500,1636768500,91.098,63983.0,63983.0,63889.0,63893.5,5822540.8155,2021-11-13 06:55:00
17734335,BTCUSDT,5,5,1636768800,1636768800,51.923,63893.5,63960.0,63893.5,63915.5,3319876.57,2021-11-13 07:00:00
17734842,BTCUSDT,5,5,1636769100,1636769100,120.719,63915.5,63916.0,63811.0,63812.5,7708471.2965,2021-11-13 07:05:00
17735312,BTCUSDT,5,5,1636769400,1636769400,186.084,63812.5,63900.0,63800.0,63823.0,11879034.679,2021-11-13 07:10:00
17735717,BTCUSDT,5,5,1636769700,1636769700,33.435,63823.0,63843.5,63822.5,63843.5,2134510.505,2021-11-13 07:15:00
17736199,BTCUSDT,5,5,1636770000,1636770000,26.701,63843.5,63914.0,63843.0,63914.0,1705692.582,2021-11-13 07:20:00
17736684,BTCUSDT,5,5,1636770300,1636770300,26.406,63914.0,63966.0,63913.5,63934.5,1688700.758,2021-11-13 07:25:00
17737198,BTCUSDT,5,5,1636770600,1636770600,22.03,63934.5,63985.0,63934.5,63985.0,1409023.0045,2021-11-13 07:30:00
17737650,BTCUSDT,5,5,1636770900,1636770900,44.084,63985.0,64026.0,63984.5,64025.5,2821438.6815,2021-11-13 07:35:00
17738087,BTCUSDT,5,5,1636771200,1636771200,59.517,64025.5,64026.0,63953.0,63953.0,3808679.642,2021-11-13 07:40:00
17738508,BTCUSDT,5,5,1636771500,1636771500,172.431,63953.0,63998.5,63662.0,63691.0,10999242.897,2021-11-13 07:45:00
17738988,BTCUSDT,5,5,1636771800,1636771800,128.799,63691.0,63861.0,63628.0,63742.0,8212468.5245,2021-11-13 07:50:00
17739444,BTCUSDT,5,5,1636772100,1636772100,48.547,63742.0,63764.0,63713.5,63736.0,3094148.579,2021-11-13 07:55:00
17739998,BTCUSDT,5,5,1636772400,1636772400,25.759,63736.0,63784.5,63735.5,63751.0,1642571.6985,2021-11-13 08:00:00
17740535,BTCUSDT,5,5,1636772700,1636772700,59.276,63751.0,63751.5,63674.5,63700.0,3776215.5585,2021-11-13 08:05:00
17740988,BTCUSDT,5,5,1636773000,1636773000,15.99,63700.0,63725.0,63699.5,63725.0,1018725.822,2021-11-13 08:10:00
17741471,BTCUSDT,5,5,1636773300,1636773300,36.611,63725.0,63808.5,63724.5,63808.5,2334630.6385,2021-11-13 08:15:00
17741901,BTCUSDT,5,5,1636773600,1636773600,30.203,63808.5,63808.5,63808.0,63808.5,1927205.341,2021-11-13 08:20:00
17742353,BTCUSDT,5,5,1636773900,1636773900,32.289,63808.5,63869.0,63808.0,63852.0,2061238.256,2021-11-13 08:25:00
17742878,BTCUSDT,5,5,1636774200,1636774200,26.634,63852.0,63852.5,63735.0,63763.5,1698982.9335,2021-11-13 08:30:00
17743349,BTCUSDT,5,5,1636774500,1636774500,20.18,63763.5,63763.5,63734.0,63749.0,1286372.4605,2021-11-13 08:35:00
17743785,BTCUSDT,5,5,1636774800,1636774800,81.43,63749.0,63869.0,63745.0,63869.0,5193308.2625,2021-11-13 08:40:00
17744244,BTCUSDT,5,5,1636775100,1636775100,95.988,63869.0,63921.0,63839.5,63869.0,6130925.7885,2021-11-13 08:45:00
17744698,BTCUSDT,5,5,1636775400,1636775400,39.842,63869.0,63890.0,63800.0,63811.0,2544085.252,2021-11-13 08:50:00
17745174,BTCUSDT,5,5,1636775700,1636775700,28.73,63811.0,63811.5,63806.5,63807.0,1833278.0305,2021-11-13 08:55:00
17745760,BTCUSDT,5,5,1636776000,1636776000,30.335,63807.0,63898.0,63805.5,63898.0,1936779.445,2021-11-13 09:00:00
17746289,BTCUSDT,5,5,1636776300,1636776300,48.926,63898.0,63967.0,63812.5,63812.5,3126908.678,2021-11-13 09:05:00
17746742,BTCUSDT,5,5,1636776600,1636776600,23.732,63812.5,63812.5,63730.0,63730.5,1513192.0975,2021-11-13 09:10:00
17747217,BTCUSDT,5,5,1636776900,1636776900,63.872,63730.5,63749.5,63640.0,63670.5,4068654.3605,2021-11-13 09:15:00
17747680,BTCUSDT,5,5,1636777200,1636777200,21.618,63670.5,63751.0,63670.5,63751.0,1377353.5715,2021-11-13 09:20:00
17748120,BTCUSDT,5,5,1636777500,1636777500,34.64,63751.0,63817.5,63750.5,63817.0,2209423.5005,2021-11-13 09:25:00
17748598,BTCUSDT,5,5,1636777800,1636777800,40.873,63817.0,63891.0,63817.0,63880.5,2610879.5565,2021-11-13 09:30:00
17749084,BTCUSDT,5,5,1636778100,1636778100,40.657,63880.5,63880.5,63798.5,63799.0,2595080.5165,2021-11-13 09:35:00
17749539,BTCUSDT,5,5,1636778400,1636778400,28.458,63799.0,63830.0,63798.5,63830.0,1815659.5935,2021-11-13 09:40:00
17749998,BTCUSDT,5,5,1636778700,1636778700,54.678,63830.0,63920.5,63829.5,63851.5,3493646.966,2021-11-13 09:45:00
17750452,BTCUSDT,5,5,1636779000,1636779000,18.464,63851.5,63852.0,63775.5,63775.5,1178362.429,2021-11-13 09:50:00
17750907,BTCUSDT,5,5,1636779300,1636779300,33.283,63775.5,63776.0,63696.0,63730.5,2120904.0635,2021-11-13 09:55:00
17751387,BTCUSDT,5,5,1636779600,1636779600,22.512,63730.5,63741.5,63662.0,63662.0,1434082.5775,2021-11-13 10:00:00
17751956,BTCUSDT,5,5,1636779900,1636779900,20.771,63662.0,63711.0,63662.0,63711.0,1322721.859,2021-11-13 10:05:00
17752411,BTCUSDT,5,5,1636780200,1636780200,21.999,63711.0,63753.0,63676.5,63703.5,1401654.5225,2021-11-13 10:10:00
17752840,BTCUSDT,5,5,1636780500,1636780500,98.981,63703.5,63858.0,63703.5,63800.5,6315021.8075,2021-11-13 10:15:00
17753322,BTCUSDT,5,5,1636780800,1636780800,8.777,63800.5,63800.5,63800.0,63800.0,559975.4215,2021-11-13 10:20:00
17753760,BTCUSDT,5,5,1636781100,1636781100,70.896,63800.0,63800.5,63711.0,63731.5,4519185.2995,2021-11-13 10:25:00
17754229,BTCUSDT,5,5,1636781400,1636781400,55.34,63731.5,63732.0,63640.0,63640.0,3524363.5875,2021-11-13 10:30:00
17754744,BTCUSDT,5,5,1636781700,1636781700,118.473,63640.0,63703.5,63550.0,63685.5,7537322.0215,2021-11-13 10:35:00
17755182,BTCUSDT,5,5,1636782000,1636782000,38.746,63685.5,63735.5,63685.0,63735.0,2468192.9235,2021-11-13 10:40:00
17755616,BTCUSDT,5,5,1636782300,1636782300,37.887,63735.0,63771.0,63735.0,63770.5,2415760.238,2021-11-13 10:45:00
17756093,BTCUSDT,5,5,1636782600,1636782600,19.572,63770.5,63770.5,63635.0,63635.0,1246797.72,2021-11-13 10:50:00
17756545,BTCUSDT,5,5,1636782900,1636782900,22.878,63635.0,63690.5,63633.0,63672.5,1456402.0455,2021-11-13 10:55:00
17757069,BTCUSDT,5,5,1636783200,1636783200,35.677,63672.5,63750.0,63661.0,63717.5,2272710.929,2021-11-13 11:00:00
17757746,BTCUSDT,5,5,1636783500,1636783500,77.064,63717.5,63820.0,63717.5,63755.5,4915353.6905,2021-11-13 11:05:00
17758211,BTCUSDT,5,5,1636783800,1636783800,12.572,63755.5,63756.0,63680.5,63681.0,801044.494,2021-11-13 11:10:00
17758696,BTCUSDT,5,5,1636784100,1636784100,17.918,63681.0,63702.5,63680.5,63691.5,1141176.736,2021-11-13 11:15:00
17759117,BTCUSDT,5,5,1636784400,1636784400,24.703,63691.5,63728.5,63691.5,63705.0,1573672.3445,2021-11-13 11:20:00
17759569,BTCUSDT,5,5,1636784700,1636784700,15.795,63705.0,63779.0,63704.5,63779.0,1006713.775,2021-11-13 11:25:00
17760064,BTCUSDT,5,5,1636785000,1636785000,42.138,63779.0,63820.0,63740.5,63741.0,2688574.599,2021-11-13 11:30:00
17760542,BTCUSDT,5,5,1636785300,1636785300,44.007,63741.0,63803.5,63730.0,63797.5,2805619.8205,2021-11-13 11:35:00
17760991,BTCUSDT,5,5,1636785600,1636785600,18.712,63797.5,63797.5,63730.0,63747.5,1193258.2345,2021-11-13 11:40:00
17761426,BTCUSDT,5,5,1636785900,1636785900,21.492,63747.5,63810.0,63747.0,63809.5,1370962.2975,2021-11-13 11:45:00
17761908,BTCUSDT,5,5,1636786200,1636786200,55.096,63809.5,63832.0,63806.0,63831.5,3515880.324,2021-11-13 11:50:00
17762377,BTCUSDT,5,5,1636786500,1636786500,58.584,63831.5,63900.0,63831.5,63887.5,3741818.4095,2021-11-13 11:55:00
17791357,BTCUSDT,5,5,1636804800,1636804800,21.903,63609.5,63635.5,63591.0,63635.0,1393400.454,2021-11-13 17:00:00
17792142,BTCUSDT,5,5,1636805100,1636805100,121.459,63635.0,63809.0,63635.0,63771.0,7741330.764,2021-11-13 17:05:00
17792596,BTCUSDT,5,5,1636805400,1636805400,45.669,63771.0,63791.0,63651.0,63651.5,2909892.8045,2021-11-13 17:10:00
17793046,BTCUSDT,5,5,1636805700,1636805700,36.555,63651.5,63651.5,63591.5,63618.0,2325821.355,2021-11-13 17:15:00
17793483,BTCUSDT,5,5,1636806000,1636806000,41.194,63618.0,63618.0,63554.5,63566.5,2619761.3095,2021-11-13 17:20:00
17793932,BTCUSDT,5,5,1636806300,1636806300,12.856,63566.5,63590.0,63566.5,63589.5,817472.661,2021-11-13 17:25:00
17794390,BTCUSDT,5,5,1636806600,1636806600,49.725,63589.5,63590.0,63533.5,63533.5,3160370.954,2021-11-13 17:30:00
17794902,BTCUSDT,5,5,1636806900,1636806900,66.113,63533.5,63570.5,63533.5,63570.0,4201736.558,2021-11-13 17:35:00
17795379,BTCUSDT,5,5,1636807200,1636807200,62.253,63570.0,63573.0,63570.0,63570.5,3957461.8495,2021-11-13 17:40:00
17795866,BTCUSDT,5,5,1636807500,1636807500,43.979,63570.5,63612.0,63512.5,63610.0,2794377.875,2021-11-13 17:45:00
17796298,BTCUSDT,5,5,1636807800,1636807800,101.503,63610.0,63749.0,63550.0,63550.0,6463797.8505,2021-11-13 17:50:00
17796756,BTCUSDT,5,5,1636808100,1636808100,27.602,63550.0,63587.5,63538.5,63566.0,1754303.0695,2021-11-13 17:55:00
17797195,BTCUSDT,5,5,1636808400,1636808400,41.46,63566.0,63643.5,63550.0,63625.0,2637401.638,2021-11-13 18:00:00
17797763,BTCUSDT,5,5,1636808700,1636808700,39.991,63625.0,63700.0,63624.5,63666.0,2546368.899,2021-11-13 18:05:00
17798220,BTCUSDT,5,5,1636809000,1636809000,37.601,63666.0,63750.0,63666.0,63750.0,2394768.8045,2021-11-13 18:10:00
17798667,BTCUSDT,5,5,1636809300,1636809300,54.425,63750.0,63769.5,63640.0,63640.0,3467435.47,2021-11-13 18:15:00
17799142,BTCUSDT,5,5,1636809600,1636809600,25.538,63640.0,63640.5,63624.5,63625.0,1625085.025,2021-11-13 18:20:00
17799609,BTCUSDT,5,5,1636809900,1636809900,16.52,63625.0,63628.0,63624.5,63628.0,1051083.304,2021-11-13 18:25:00
